listing_id,raw_output
58," {
  ""TUV"": true,
  ""Scheckheft"": true,
  ""Bereifung"": {
    ""Typ"": ""8-fach"",
    ""Zeit"": """",
    ""Reifentyp"": ""Allwetterreifen""
  },
  ""Garantie"": 24,
  ""Unfallfrei"": true,
  ""Mängel"": ""Steinschlag Frontscheibe, Felge zerkratzt, Delle"",
  ""DISTRONIC_ACC"": true,
  ""MULTIBEAM_ILS"": true,
  ""4-Zonen_THERMOTRONIC_Klima hinten"": true,
  ""2-Zonen_THERMATIC"": false,
  ""Burmester_3D"": false,
  ""Burmester_Standard"": false,
  ""AMG Line"": true,
  ""Pano"": true,
  ""Weitere Ausstattung"": {
    ""Adaptives Bremslicht"": true,
    ""Airbag Fahrer-/Beifahrerseite"": true,
    ""Aktive Motorhaube"": true,
    ""Antriebs-Schlupfregelung (ASR)"": true,
    ""Antriebsart"": ""Allradantrieb"",
    ""Armaturentafel Oberteil in Ledernachbildung Artico"": true,
    ""Audio-Navigationssystem: COMAND Online"": true,
    ""Außenspiegel elektr. verstell- und heizbar"": true,
    ""Außenspiegel Wagenfarbe"": true,
    ""Blinkleuchte in Außenspiegel integriert"": true,
    ""Dachreling (Aluminium)"": true,
    ""Design- und Ausstattungslinie AMG Line"": true,
    ""elektronisches Traktionssystem (ETS)"": true,
    ""Fahrassistenz-System: Agility Select / Dynamic Select (Fahrmodusschalter)"": true,
    ""Fahrassistenz-System: aktiver Bremsassistent"": true,
    ""Fahrassistenz-System: Attention-Assist (Müdigkeitserkennungs-Sensor)"": true,
    ""Fahrassistenz-System: Bergabfahrkontrolle (Downhill-Speed-Regulation)"": true,
    ""Fahrassistenz-System: Berganfahrhilfe"": true,
    ""Fahrassistenz-System: Seitenwind-Assistent"": true,
    ""Fensterheber elektrisch vorn + hinten"": true,
    ""Feststellbremse elektrisch"": true,
    ""Gepäcknetz / Tasche an Vordersitzlehne"": true,
    ""Gepäckraumabdeckung / Rollo"": true,
    ""Handschuhfach mit Kühlfunktion"": true,
    ""Heckklappe mit automatischem Öffnungs- und Schließsystem"": true,
    ""Heckleuchten LED"": true,
    ""Infotainment-System: Mercedes me connect"": true,
    ""Isofix-Aufnahmen für Kindersitz an Rücksitz"": true,
    ""Karosserie"": ""5-türig"",
    ""Klimaautomatik (Thermatic 2-Zonen)"": true,
    ""Knieairbag Fahrerseite"": true,
    ""Kopf-Airbag-System (Windowbag)"": true,
    ""Lenkrad mit Multifunktion"": true,
    ""Lenksäule (Lenkrad) mechan. verstellbar"": true,
    ""LM-Felgen"": true,
    ""Mercedes-Benz Notrufsystem"": true,
    ""Mittelarmlehne hinten"": true,
    ""Motor 3,0 Ltr. - 190 kW CDI KAT"": true,
    ""PRE-SAFE-System"": true,
    ""Radstand 3075 mm"": true,
    ""Reifendruck-Kontrollsystem"": true,
    ""Rücksitzlehne geteilt / klappbar"": true,
    ""Schadstoffarm nach Abgasnorm Euro 6"": true,
    ""SCR-System (AdBlue-Technologie)"": true,
    ""Seitenairbag (Sidebag) vorn"": true,
    ""Sitze vorn elektr. verstellbar"": true,
    ""Sonnenblenden mit Spiegel (beleuchtet)"": true,
    ""Start/Stop-Anlage"": true,
    ""Steckdose (12V-Anschluß)"": true,
    "" Unterfahrschutz "": true,
    "" Wärmeschutzverglasung "": true
  }
}"
59," {
  ""TUV"": ""HU/AU neu"",
  ""Scheckheft"": ""lückenlos bei Mercedes"",
  ""Bereifung"": ""8-fach, Allwetterreifen"",
  ""Garantie"": ""24 Monate"",
  ""Unfallfrei"": true,
  ""Mängel"": ""Steinschlag Frontscheibe, Felge zerkratzt, Delle"",
  ""DISTRONIC"": ""Abstandsregeltempomat (DISTRONIC)"",
  ""MULTIBEAM"": ""Matrix-LED / MULTIBEAM"",
  ""4-Zonen"": ""Klimaautomatik (4-Zonen / THERMOTRONIC)"",
  ""2-Zonen"": ""Klimaautomatik (2-Zonen / THERMATIC)"",
  ""Burmester 3D"": ""Burmester High-End 3D-Soundsystem"",
  ""Burmester"": ""Burmester Surround-Soundsystem"",
  ""AMG Line"": ""AMG Line (Achte darauf, ob auch Night-Paket erwähnt wird!)"",
  ""Pano"": ""Panorama-Schiebedach""
}"
60," {
  ""TUV"": ""HU/AU neu"",
  ""Scheckheft"": ""lückenlos bei Mercedes"",
  ""Bereifung"": ""8-fach, Allwetterreifen"",
  ""Garantie"": ""24 Monate"",
  ""Unfallfrei"": true,
  ""Mängel"": ""Steinschlag Frontscheibe, Felge zerkratzt, Delle"",
  ""DISTRONIC_ACC"": ""Abstandsregeltempomat (DISTRONIC)"",
  ""MULTIBEAM_ILS"": ""Matrix-LED / MULTIBEAM"",
  ""4_Zonen_THERMOTRONIC_Klima hinten"": ""Klimaautomatik (4-Zonen / THERMOTRONIC)"",
  ""2_Zonen_THERMATIC"": ""Klimaautomatik (2-Zonen / THERMATIC)"",
  ""Burmester_3D"": ""Burmester High-End 3D-Soundsystem"",
  ""Burmester"": ""Burmester Surround-Soundsystem"",
  ""AMG Line"": ""AMG Line (Achte darauf, ob auch Night-Paket erwähnt wird!)"",
  ""Pano"": ""Panorama-Schiebedach""
}"
61," {
  ""TUV"": ""HU/AU neu"",
  ""Scheckheft"": ""Keine Angaben"",
  ""Bereifung"": ""8-fach, Allwetterreifen"",
  ""Garantie"": ""24 Monate"",
  ""Unfallfrei"": ""true"",
  ""Mängel"": ""Keine"",
  ""DISTRONIC_ACC"": ""true"",
  ""MULTIBEAM_ILS"": ""true"",
  ""4_Zonen_THERMOTRONIC_Klima hinten"": ""true"",
  ""2_Zonen_THERMATIC"": ""false"",
  ""Burmester_3D"": ""false"",
  ""Burmester_(Standard)"": ""true"",
  ""AMG Line"": ""AMG Line (Night-Paket erwähnt)"",
  ""Pano"": ""true""
}"
62," {
  ""TUV"": ""HU/AU neu"",
  ""Scheckheft"": ""lückenlos bei Mercedes"",
  ""Bereifung"": ""8-fach (Sommerreifen)"",
  ""Garantie"": ""24 Monate"",
  ""Unfallfrei"": true,
  ""Mängel"": ""Keine"",
  ""DISTRONIC"": true,
  ""MULTIBEAM"": true,
  ""4-Zonen_THERMOTRONIC"": true,
  ""2-Zonen_THERMATIC"": false,
  ""Burmester_3D"": false,
  ""Burmester"": true,
  ""AMG Line"": true,
  ""Pano"": true
}"
63," {
  ""TUV"": ""HU/AU neu"",
  ""Scheckheft"": ""lückenlos bei Mercedes"",
  ""Bereifung"": ""8-fach"",
  ""Allwetterreifen"": true,
  ""Garantie"": 24,
  ""Unfallfrei"": true,
  ""Mängel"": ""Keine"",
  ""Abstandsregeltempomat"": true,
  ""Matrix-LED_MULTIBEAM"": true,
  ""Klimaautomatik_4-Zonen_THERMOTRONIC"": false,
  ""Klimaautomatik_2-Zonen_THERMATIC"": false,
  ""Burmester_3D"": false,
  ""Burmester_Standard"": true,
  ""AMG Line"": true,
  ""Pano"": true,
  ""Adaptives Bremslicht"": true,
  ""Airbag Fahrer-/Beifahrerseite"": true,
  ""Aktive Motorhaube"": true,
  ""Antriebs-Schlupfregelung (ASR)"": true,
  ""Antriebsart"": ""Allradantrieb"",
  ""Außenspiegel elektr. verstell- und heizbar"": true,
  ""Außenspiegel Wagenfarbe"": true,
  ""Blinkleuchte in Außenspiegel integriert"": true,
  ""Dachreling Chromoptik"": true,
  ""Design- und Ausstattungslinie Standard"": true,
  ""elektronisches Traktionssystem (ETS)"": true,
  ""Fahrassistenz-System: Fernlichtassistent Adaptive plus"": true,
  ""Fahrassistenz-System: aktiver Bremsassistent"": true,
  ""Fahrassistenz-System: Attention-Assist (Müdigkeitserkennungs-Sensor)"": true,
  ""Fahrassistenz-System: Bergabfahrkontrolle (Downhill-Speed-Regulation)"": true,
  ""Fahrassistenz-System: Berganfahrhilfe"": true,
  ""Fahrassistenz-System: Seitenwind-Assistent"": true,
  ""Fensterheber elektrisch vorn + hinten"": true,
  ""Feststellbremse elektrisch"": true,
  ""Gepäcknetz / Tasche an Vordersitzlehne"": true,
  ""Gepäckraumabdeckung / Rollo"": true,
  ""Handschuhfach mit Kühlfunktion"": true,
  ""Heckklappe mit automatischem Öffnungs- und Schließsystem"": true,
  ""Heckleuchten LED"": true,
  ""Infotainment-System: Mercedes me connect"": true,
  ""Isofix-Aufnahmen für Kindersitz an Rücksitz"": true,
  ""Karosserie"": ""5-türig"",
  ""Klimaautomatik (Thermatic 2-Zonen)"": false,
  ""Knieairbag Fahrerseite"": true,
  ""Kopf-Airbag-System (Windowbag)"": true,
  ""Lenkrad mit Multifunktion"": true,
  ""Lenksäule (Lenkrad) mechan. verstellbar"": true,
  ""LM-Felgen"": true,
  ""Mercedes-Benz Notrufsystem"": true,
  ""Mittelarmlehne hinten"": true,
  ""Motor 3,0 Ltr. - 190 kW CDI KAT"": true,
  ""PRE-SAFE-System"": true,
  ""Radstand 3075 mm"": true,
  ""Reifendruck-Kontrollsystem"": true,
  ""Rücksitzlehne geteilt / klappbar"": true,
  ""Schadstoffarm nach Abgasnorm Euro 6"": true,
  ""SCR-System (AdBlue-Technologie)"": true,
  ""Seitenairbag (Sidebag) vorn"": true,
  ""Sitze vorn elektr. verstellbar"": true,
  ""Sonnenblenden mit Spiegel (beleuchtet)"": true,
  ""Start/Stop-Anlage"": true,
  ""Steckdose (12V-Anschluß)"": true,
  "" Unterfahrschutz"": true,
  ""Wärmeschutzverglasung"": true
}"
64," {
  ""TEIL 1"": {
    ""TÜV"": ""HU/AU neu"",
    ""Scheckheft"": ""lückenlos bei Mercedes"",
    ""Bereifung"": ""8-fach"",
    ""Garantie"": ""24 Monate"",
    ""Unfallfrei"": true,
    ""Mängel"": ""Steinschlag Frontscheibe, Felge zerkratzt, Delle""
  },
  ""TEIL 2"": {
    ""DISTRONIC"": true,
    ""ACC"": true,
    ""MULTIBEAM"": true,
    ""ILS"": true,
    ""4-Zonen"": true,
    ""THERMOTRONIC"": true,
    ""Klima hinten"": true,
    ""2-Zonen"": false,
    ""THERMATIC"": false,
    ""Burmester 3D"": false,
    ""Burmester (Standard)"": true,
    ""AMG Line"": true,
    ""Pano"": true,
    ""Park-Paket"": true
  }
}"
65," {
  ""TUV"": ""Neu"",
  ""Scheckheft"": ""Lückenlos bei Mercedes, Service A neu"",
  ""Bereifung"": ""8-fach"",
  ""Allwetterreifen"": true,
  ""Garantie"": ""24 Monate"",
  ""Unfallfrei"": true,
  ""Mängel"": ""Steinschlag Frontscheibe, Felge zerkratzt, Delle"",
  ""DISTRONIC"": true,
  ""MULTIBEAM"": true,
  ""4-Zonen"": true,
  ""THERMOTRONIC"": true,
  ""Klima hinten"": true,
  ""Burmester 3D"": true,
  ""Burmester (Standard)"": true,
  ""AMG Line"": true,
  ""Pano"": true,
  ""Panorama-Schiebedach"": true,
  ""Ambiente-Beleuchtung"": true,
  ""Edelstahlpedale Sportdesign"": true,
  ""Airbag Beifahrerseite abschaltbar"": true,
  ""Fußmatten AMG"": true,
  ""Sitzbezug / Polsterung"": ""Leder, 2-farbig"",
  ""Sportsitze vorn"": true,
  ""Lenkrad (Sport) mit Multifunktion"": true,
  ""Anhängerkupplung (Kugelkopf schwenkbar)"": true,
  ""Armaturentafel in Ledernachbildung Artico"": true,
  ""Audio-Navigationssystem: COMAND Online"": true,
  ""Smartphone integriert"": true,
  ""Infotainment-System: Remote Online"": true,
  ""Diebstahlschutz-Paket"": true,
  ""Doppel-Sonnenblenden (ausziehbar, schwenkbar)"": true,
  ""Durchladeeinrichtung"": true,
  ""Fahrassistenz-Paket Plus"": true,
  ""Außenspiegel mit aktivem Totwinkel-Assistent"": true,
  ""Abstandsregeltempomat Distronic Plus mit Lenk-Assistent"": true,
  ""Fahrassistenz-System: aktiver Spurhalteassistent"": true,
  ""Fahrassistenz-System: Fernlichtassistent Adaptive plus"": true,
  ""Getränkehalter mit Kühlfunktion / Wärmefunktion"": true,
  ""Innenausstattung: Zierteile Aluminium"": true,
  ""Intelligent Light System LED"": true,
  ""Keyless Go Startanlage"": true,
  ""Klimaanlage im Fond"": true,
  ""Komfort-Klimaautomatik (Thermotronik 3-Zonen)"": true,
  ""Memory-Paket"": true,
  ""Metallic-Lackierung"": true,
  ""Panorama-Schiebedach"": true,
  ""Park-Paket"": true,
  ""Fahrassistenz-System: aktiver Park-Assistent"": true,
  ""Kamerasystem 360 Grad"": true,
  ""Reifen-Reparaturset (Tirefit)"": true,
  ""Scheibenwaschanlage beheizt"": true,
  ""Seitenairbag (Sidebag) hinten"": true,
  "" Seitenscheiben hinten und Heckscheibe abgedunkelt"": true,
  ""Sender für Garagentoröffner (integriert)"": true,
  ""Sitzheizung hinten"": true,
  ""Sitzheizung vorn"": true,
  ""Sound-System Harman-Kardon mit Logic7-Surround-System"": true,
  ""Spiegel-Paket"": true,
  ""Außenspiegel elektr. anklappbar"": true,
  ""Außenspiegel mit Umfeldleuchte"": true,
  ""Außen-/Innenspiegel mit Abblendautomatik"": true,
  ""Trittbretter seitlich (Aluminium)"": true,
  ""Vorrüstung Entertainment-System im Fond"": true,
  ""Vorrüstung Mobiltelefon/Handy / Komfort-Telefonie / LTE-fähig"": true,
  ""Serienausstattung"": {
    ""3.Sitzreihe elektr. klappbar"": true,
    ""Adaptives Bremslicht"": true,
    ""Airbag Fahrer-/Beifahrerseite"": true,
    ""Airmatic DC / Air Body Control (Luftfederung)"": true,
    ""Antriebs-Schlupfregelung (ASR)"": true,
    ""Antriebsart"": ""Allradantrieb"",
    ""Außenspiegel elektr. verstell- und heizbar, beide"": true,
    ""Außenspiegel Wagenfarbe"": true,
    ""Blinkleuchte in Außenspiegel integriert"": true,
    ""Dachreling Chromoptik"": true,
    ""Design- und Ausstattungslinie AMG Line"": true,
    ""Trittbretter seitlich"": true,
    ""Kotflügelverbreiterung Wagenfarbe"": true,
    ""Frontschürze"": true,
    ""Heckschürze"": true,
    ""Direktlenkung mit variabler Lenkkraft-Unterstützung"": true,
    ""Easy-Entry Funktion"": true,
    ""Elektron. Stabilitäts-Programm (ESP)"": true,
    ""elektronisches Traktionssystem (ETS)"": true,
    ""Fahrassistenz-System: Agility Select / Dynamic Select (Fahrmodusschalter)"": true,
    ""Fahrassistenz-System: aktiver Bremsassistent"": true,
    ""Bremsassistent"": true,
    ""Fahrassistenz-System: Auffahrwarnsystem mit Bremsfunktion (Collision Prevention Assist)"": true,
    ""Fahrassistenz-System: Attention-Assist (Müdigkeitserkennungs-Sensor)"": true,
    ""Fahrassistenz-System: Bergabfahrkontrolle (Downhill-Speed-Regulation)"": true,
    ""Fahrassistenz-System: Berganfahrhilfe"": true,
    ""Fahrassistenz-System: Seitenwind-Assistent"": true,
    ""Fensterheber elektrisch vorn + hinten"": true,
    ""Feststellbremse elektrisch"": true,
    ""Gepäcknetz / Tasche an Vordersitzlehne"": true,
    ""Gepäckraumabdeckung / Rollo"": true,
    ""Getriebe Automatik - (9-Stufen)"": true,
    ""Handschuhfach mit Kühlfunktion"": true,
    ""Heckklappe mit automatischem Öffnungs- und Schließsystem"": true,
    ""Heckleuchten LED"": true,
    ""Infotainment-System: Mercedes me connect"": true,
    ""Isofix-Aufnahmen für Kindersitz an Rücksitz"": true,
    ""Karosserie: 5-türig"": true,
    ""Knieairbag Fahrerseite"": true,
    ""Kopf-Airbag-System (Windowbag)"": true,
    ""Lenkrad (Leder Nappa)"": true,
    ""Lenkrad mit Schaltwippen/-tasten"": true,
    ""Lenksäule (Lenkrad) mechan. verstellbar"": true,
    ""LM-Felgen"": true,
    ""Mercedes-Benz Notrufsystem"": true,
    ""Steckdose (12V-Anschluß)"": true,
    "" Unterfahrschutz"": true,
    "" Wegfahrsperre"": true,
    "" Wärmeschutzverglasung"": true,
    "" Zentralverriegelung mit Fernbedienung"": true,
    "" Zentralverriegelung mit Infrarot - / Komfortbedienung"": true
  },
  ""Wir sind für Sie da"": {
    ""Montag bis Freitag von 8.30 – 18.00 Uhr"": true,
    ""samstags von 9.30 – 14.00 Uhr"": true,
    ""Für ein individuelles Angebot für eine"": true
  }
}"
66," {
  ""TEIL 1"": {
    ""TUV"": ""HU/AU neu"",
    ""Scheckheft"": ""Keine Angabe"",
    ""Bereifung"": ""8-fach bereift, Allwetterreifen"",
    ""Garantie"": ""Junge Sterne 24 Monate"",
    ""Unfallfrei"": true,
    ""Mängel"": ""Steinschlag Frontscheibe, Felge zerkratzt, Delle""
  },
  ""TEIL 2"": {
    ""DISTRONIC, ACC"": ""Abstandsregeltempomat (DISTRONIC)"",
    ""MULTIBEAM, ILS"": ""Matrix-LED / MULTIBEAM"",
    ""4-Zonen, THERMOTRONIC, Klima hinten"": ""Klimaautomatik (4-Zonen / THERMOTRONIC)"",
    ""2-Zonen, THERMATIC"": ""Klimaautomatik (2-Zonen / THERMATIC)"",
    ""Burmester 3D"": ""Burmester High-End 3D-Soundsystem"",
    ""Burmester (Standard)"": ""Burmester Surround-Soundsystem"",
    ""AMG Line"": {
      ""Night-Paket"": false,
      ""AMG Line"" : true
    },
    ""Pano"": ""Panorama-Schiebedach""
  }
}"
67," {
  ""tuv"": false,
  ""tuv_date"": null,
  ""service_book"": true,
  ""check_sheet"": ""lückenlos bei Mercedes"",
  ""oil_change"": null,
  ""mileage"": null,
  ""warranty"": {
    ""standard"": ""Garantie 1 Jahr"",
    ""extended"": ""Junge Sterne 24 Monate""
  },
  ""accident_free"": true,
  ""damages"": [
    ""Steinschlag Frontscheibe"",
    ""Felge zerkratzt"",
    ""Delle""
  ],
  ""extras"": [],
  ""seat"": {
    ""number_of_zones"": 4,
    ""climate_control"": true,
    ""thermostat"": true,
    ""audio"": ""COMAND Online"",
    ""navigation"": true,
    ""bluetooth"": true,
    ""usb"": true,
    ""apple_carplay"": true,
    ""premium_sound_system"": true,
    ""seats_heating"": true,
    ""memory_package"": true,
    ""airbag"": {
      ""side"": true,
      ""driver"": true,
      ""passenger"": true,
      ""head"": true
    },
    ""sunroof"": true,
    ""panorama_sunroof"": true,
    ""parking_assistant"": true,
    ""rearview_camera"": true,
    ""adaptive_lighting"": true,
    ""multibeam"": true,
    ""ils"": true,
    ""active_curve_system"": true,
    ""airbags_deactivation"": false,
    ""adaptive_braking"": true,
    ""agility_select"": true,
    ""dynamic_select"": true,
    ""attention_assist"": true,
    ""berganfahrhilfe"": true,
    ""seitenwind_assistent"": true,
    ""electric_window"": true,
    ""power_steering"": true,
    ""airmatic_dc"": true,
    ""adaptive_damping_system"": true,
    ""keyless_go"": true,
    ""remote_control"": true,
    ""parking_package"": true,
    ""repair_kit"": true,
    ""ets"": true,
    ""asr"": true,
    ""leather_seats"": true,
    ""memory_function"": true,
    ""pre_safe_system"": true,
    ""rear_seat_armrest"": true,
    ""engine"": ""5.5 Ltr. - 430 kW V8 KAT"",
    ""multicontour_seats"": true,
    ""windowbags"": true,
    ""sidebags"": true,
    ""vsg"": true,
    ""warming_glass"": true,
    ""sport_chassis"": true,
    ""sports_seats"": true,
    ""start_stop_system"": true,
    ""12v_socket"": true,
    ""trittbretter"": true,
    ""windshield_washers"": true,
    ""heated_mirrors"": true,
    ""blinker_on_mirrors"": true,
    ""high_performance_braking_system"": true,
    ""dachreling"": true,
    ""chrome_optics"": true,
    ""styling_package"": true,
    ""isofix_anchors"": true,
    ""vehicle_style"": ""5-türig"",
    ""kneeairbag"": true,
    ""climate_control_3_zones"": false,
    ""seats_cooling"": false,
    ""seats_heating_rear"": true,
    ""sunblinds"": true,
    ""cupholder"": true,
    ""trunk_cover"": true,
    ""trunk_opening_closing"": true,
    ""headlights_led"": true,
    ""carbon_fiber_trim"": false,
    ""leather_upholstery"": true,
    ""parking_assistant_active"": true,
    ""ambient_lighting"": true,
    ""instagram_account"": ""aundsautomobile""
}"
68," {
  ""TUV"": ""HU/AU neu"",
  ""Scheckheft"": ""lückenlos bei Mercedes"",
  ""Service A neu"": true,
  ""Bereifung"": {
    ""8-fach bereift"": true,
    ""Allwetterreifen"": true
  },
  ""Garantie"": 24,
  ""Unfallfrei"": true,
  ""Mängel"": ""Steinschlag Frontscheibe, Felge zerkratzt, Delle"",
  ""DISTRONIC"": true,
  ""ACC"": true,
  ""MULTIBEAM"": true,
  ""ILS"": true,
  ""4-Zonen"": true,
  ""THERMOTRONIC"": true,
  ""Klima hinten"": true,
  ""2-Zonen"": false,
  ""THERMATIC"": false,
  ""Burmester 3D"": true,
  ""Burmester (Standard)"": false,
  ""AMG Line"": true,
  ""Night-Paket"": true,
  ""Pano"": true,
  ""ACTIVE CURVE SYSTEM"": {},
  ""ADAPTIVE BRAKE"": true,
  ""ATTENTION ASSIST"": true,
  ""Ablagefach in Mittelkonsole"": true,
  ""Ablagefach in den Türen"": true,
  ""Abschließbarer Ladeboden"": true,
  ""Adaptiver Fernlicht-Assistent Plus"": true,
  ""Adaptives Bremslicht"": true,
  ""Airbag"": {
    ""Fahrer- und Beifahrerseite"": true,
    ""Kneebag für Fahrer"": true,
    ""Sidebag für Fahrer und Beifahrer"": true,
    ""Sidebags im Fond links und rechts"": true,
    ""Windowbag Fahrer,Beifahrer,Fond"": true
  },
  ""Allradantrieb permanent"": true,
  ""Antriebs-Schlupf-Regelung (ASR)"": true,
  ""Armauflage vorne"": true,
  ""Armlehne im Fond"": true,
  ""Automatische Beifahrerairbag-Abschaltung inklusive Automatische Kindersitzerkennung AKSE"": true,
  ""Außenspiegel elek. verst. u. beh."": true,
  ""Außentemperaturanzeige"": true,
  ""Bordkantenzierstab in Chromoptik"": true,
  ""Bremsassistent BAS"": true,
  ""COLLISION PREVENTION ASSIST PLUS"": true,
  ""Cargo Organizer bestehend aus Kofferraumwanne flach mit Staubox"": true,
  ""Chromfinnen für die Motorhaube"": true,
  ""Colorglas grün rundum m. Heckscheibe ESG"": true,
  ""Controller auf Mittelkonsole"": true,
  ""Cupholder 2-fach vorne"": true,
  ""Cupholder temperiert - für Fahrer und Beifahrer"": true,
  ""Cupholderrollo in entspr. Holz-Zierteil"": true,
  ""DIRECT SELECT Schaltung"": true,
  ""Dachreling in Chromoptik"": true,
  ""Diesel-Abgasreinigungsanlage BlueTEC"": true,
  ""Dieselpartikelfilter"": true,
  ""Doppelte Sonnenblende klapp- und seitlich schwenkbar"": true,
  ""Downhill-Speed-Regulation (DSR)"": true,
  ""Drehzahlmesser"": true,
  ""Dritte Bremsleuchte in LED-Technik"": true,
  ""EASY-Pack-Heckklappe elektrisch"": true,
  ""EASY-Pack-Laderaumabdeckung"": true,
  ""ECO Start-Stopp-Funktion"": true,
  ""Einstiegsschienen vorne"": true,
  ""Elektronisches Stabilitäts-Programm"": true,
  ""Elektronisches Traktionssystem (ETS)"": true,
  ""Fensterheber elektrisch 4fach"": true,
  ""Feststellbremse elektrisch"": true,
  ""Feuerlöscher montiert vorne am Fahrersitz"": true,
  ""Fond-Entertainment inkl. zwei 20,3-cm-Displays in die vorderen Kopfstützen integriert und DVD-Player, zwei Kopfhörer und einer Fernbedienung"": true,
  ""Fußgängerschutz mit aktiver Motorhaube"": true,
  ""Gepäcknetz an Fahrer- und Beifahrerlehne"": true,
  ""Gepäcknetz seitlich im Laderaum"": true,
  ""Getriebe: 9G-TRONIC inkl.DIRECT SELECT"": true,
  ""Halogenscheinw. inkl. LED-Tagfahrlicht"": true,
  ""Handschuhfach abschließbar, klimatisiert"": true,
  ""Heckleuchten in LED-Technik"": true,
  ""Heckscheibe heizbar m. Zeitsteuerung"": true,
  ""Heckscheibenwischer mit Intervallschalt."": true,
  ""ISOFIX Kindersitzverankerung"": true,
  ""Innenhimmel designo Mikrofaser DINAMICA porzellan"": true,
  ""Instrumententaf.-Obert.i. Ledernachb.ART"": true,
  ""KEYLESS-GO Start-Funktion"": true,
  ""KEYLESS-GO Zugangs- und Fahrberechtigungssystem inkl. Türgriffe mit Chromeinleger"": true,
  ""Kindersicherung mech. in den Fondtüren"": true,
  ""Kleiderhaken in der Heckklappe"": true,
  ""Klima: Ionisierung der Innenluft mit Luftfilter"": true,
  ""Klimatisierungsautomatik THERMATIC"": false,
  ""Klimatisierungsautomatik THERMOTRONIC - mit 3 Klimazonen inklusive Motorrestwärmeausnutzung - Feinstaub-Aktivkohlefilter zur Staub und Geruchsreduktion - getrennter Temperatur- und Luftverteilungsregelung für Fahrer/Beifahrer und Fond - individuellen Klima-Modi FOCUS, MEDIUM, DIFFUSE - Luftgütesensor mit automatischer Umluftschaltung, - Taupunktsensor - Bediengerät im Fond mit Temperaturregelung - B-Säulenbelüftung und Zusatzgebläse für Fondraumbelüftung"": true,
  ""Klima: Klimatisierungsautomatik THERMOTRONIC im Fond"": false,
  ""Kofferraumwanne flach"": true,
  ""Kombiinstrument in 2-Tubenoptik"": true,
  ""Kommunikationsmodul für connect me Dien."": true,
  ""Kopfstützen 5-fach"": true,
  ""LED Intelligent Light System mit Fahrlicht, Fernlicht, Fahrtrichtungsanzeiger, Tagfahrlicht, Positionslicht und Abbiegelicht in LED-Technologie inklusive variabler Lichtverteilung für Landstraße und Autobahn, aktiver Kurvenlichtfunktion, Abbiegelichtfunktion und erweitertem Nebellicht und Welcome Home Funktion und Offroadlicht für das Fahrprogramm """"Offroad+"""""": true,
  ""Lackierung: Uni"": true,
  ""Ladegutösen 6-fach"": true,
  ""Ladekantenschutz in Chromoptik"": true,
  ""Lenkrad: Multifunktionsl. in Leder"": true,
  ""Lenkrad: Multifunktionslenkrad beheizt"": true,
  ""Lenksäule längs- und höhenverstellbar"": true,
  ""Lenkung: Direktlenkung"": true,
  ""Lenkung: STEER CONTROL"": true,
  ""Leuchtweitenregulierung"": true,
  ""MAGIC VISION CONTROL beheizt, adaptives Scheibenwischsystem"": true,
  ""Mercedes-Benz Notrufsystem"": true,
  ""Netz im Beifahrerfußraum"": true,
  ""PRE-SAFE"": true,
  ""Paket: AIRMATIC-Paket"": true
}"
69," {
  ""TUV"": ""HU/AU neu"",
  ""Scheckheft"": ""lückenlos bei Mercedes"",
  ""Service_Anew"": true,
  ""Bereifung"": ""8-fach"",
  ""Allwetterreifen"": true,
  ""Garantie"": 24,
  ""Unfallfrei"": true,
  ""Mängel"": ""Steinschlag Frontscheibe, Felge zerkratzt, Delle"",
  ""DISTRONIC"": ""Abstandsregeltempomat (DISTRONIC) Plus mit Lenk-Assistent"",
  ""MULTIBEAM"": ""Matrix-LED / MULTIBEAM"",
  ""4-Zonen_THERMOTRONIC"": ""Klimaautomatik (4-Zonen / THERMOTRONIC)"",
  ""2-Zonen_THERMATIC"": null,
  ""Burmester_3D"": ""Burmester High-End 3D-Soundsystem"",
  ""Burmester_Standard"": ""Burmester Surround-Soundsystem"",
  ""AMG Line"": ""AMG Line (Achte darauf, ob auch Night-Paket erwähnt wird!) Night-Paket enthalten."",
  ""Pano"": ""Panorama-Schiebedach""
}"
70," {
  ""TUV"": null,
  ""Scheckheft"": ""lückenlos bei Mercedes"",
  ""Bereifung"": ""8-fach"",
  ""Garantie"": null,
  ""Unfallfrei"": true,
  ""Mängel"": ""Steinschlag Frontscheibe, Felge zerkratzt, Delle"",
  ""DISTRONIC"": true,
  ""MULTIBEAM"": true,
  ""4-Zonen_THERMOTRONIC"": true,
  ""2-Zonen_THERMATIC"": false,
  ""Burmester_3D"": false,
  ""Burmester"": true,
  ""AMG Line"": true,
  ""Pano"": true
}"
